customer_ID,Contact_Last_Name,Contact_First_Name,City,State,Age,Marital_Status,Gender,Number_Of_Dependents,Risk_Score,total_asset,Retirement_asset,Engagement_Type,Frequency
2851,Roth,Ori,Cleveland,Ohio,42,Divorced,Male,0,3,2868884.524,1623659.66,Email,Yearly
2852,Salas,Sophia,Chandler,Arizona,42,Divorced,Male,0,4,2272140.2,424635.55,In Writing,No Contact
2853,White,Bert,Chicago,Illinois,42,Married,Male,0,2.625,4996258.819,1081915.51,Phone,Yearly
2854,Wiley,Maile,Baltimore,Maryland,42,Divorced,Male,0,3.125,3457827.164,690661.84,Phone,Daily
2855,Young,Roanna,Tallahassee,Florida,42,Married,Male,0,3.285714286,5309099.136,3506873.36,Phone,Yearly
2856,Contreras,Noelle,Allentown,Pennsylvania,42,Single,Unknown,0,2.25,9005122.863,3304230.73,Phone,Quaterly
2857,Cortez,Mariam,North Las Vegas,Nevada,42,Single,Unknown,0,3.4,8899848.639,3592048.68,Phone,Yearly
2858,Daniel,Lacy,Eugene,Oregon,42,Married,Unknown,0,2.666666667,6190236.756,2099788.42,Email,Daily
2859,Joyce,Allistair,Erie,Pennsylvania,42,Single,Unknown,0,2.75,5445752.697,3020796.11,No Contact,No Contact
2860,Bowen,Idona,Jacksonville,Florida,43,Unknown,Male,0,3.833333333,3674606.76,344685.09,In Person,Daily
2861,Gonzalez,Buckminster,Tampa,Florida,43,Unknown,Female,0,3.2,7703408.724,4121120.26,In Writing,Quaterly
2862,Hayden,Jonah,Jacksonville,Florida,43,Married,Female,0,2.875,8071408.541,2338476.31,In Writing,Quaterly
2863,Keller,Lydia,Worcester,Massachusetts,43,Married,Female,0,3.333333333,5379647.328,1005949.61,Email,Daily
2864,Larsen,Ignacia,Orlando,Florida,43,Unknown,Female,0,4.166666667,5112691.98,1150292.35,In Writing,No Contact
2865,Macdonald,Bethany,Pittsburgh,Pennsylvania,43,Married,Female,0,3.285714286,11056368.63,5519729.32,Phone,Daily
2866,Madden,Keely,Chicago,Illinois,43,Single,Female,0,3.142857143,5183366.008,965550.80,Email,No Contact
2867,Maynard,Hilda,Portland,Oregon,43,Married,Female,0,3.25,8037613.901,3789712.40,In Person,Yearly
2868,Murray,August,Harrisburg,Pennsylvania,43,Married,Female,0,3,8695745.467,4830875.60,In Person,Yearly
2869,Norman,Donna,San Jose,California,43,Married,Female,0,3.166666667,6066179.381,2195234.55,In Person,No Contact
2870,Oneal,Colby,Denver,Colorado,43,Married,Female,0,2.571428571,6691853.837,453150.09,Phone,Yearly
2871,Pollard,Aristotle,Orlando,Florida,43,Unknown,Female,0,3.166666667,3265656.9,867112.22,In Writing,Monthly
2872,Sears,Hermione,Orlando,Florida,43,Unknown,Female,0,3.571428571,5598582.396,1964912.40,Email,No Contact
2873,Serrano,Stephanie,Bangor,Maine,43,Unknown,Female,0,3.285714286,8978336.004,2862300.14,No Contact,No Contact
2874,Todd,Isabella,Indianapolis,Indiana,43,Single,Female,0,3.857142857,9036853.808,4695123.31,In Person,Yearly
2875,Wood,Christine,Tampa,Florida,43,Single,Female,0,3.333333333,4822774.387,782705.72,In Writing,Daily
2876,Barr,Doris,Athens,Georgia,43,Divorced,Male,0,3.375,1616485.508,88527.82,Phone,Quaterly
2877,Buchanan,Brendan,Cambridge,Massachusetts,43,Married,Male,0,2.857142857,6721759.968,3667151.77,Email,Daily
2878,Carey,Flavia,Rockford,Illinois,43,Married,Male,0,2.714285714,7131854.506,3922945.80,Email,No Contact
2879,Cervantes,Chantale,Baton Rouge,Louisiana,43,Divorced,Male,0,3.125,2227901.5,467964.82,No Contact,Daily
2880,Christian,Kelly,Gaithersburg,Maryland,43,Married,Male,0,2.666666667,5399934.038,1845384.50,No Contact,Daily
2881,Cooley,Dakota,Gillette,Wyoming,43,Divorced,Male,0,3.666666667,862819.364,268674.38,In Person,No Contact
2882,Fischer,Pearl,Norfolk,Virginia,43,Married,Male,0,2.857142857,6548970.912,3043215.44,In Person,No Contact
2883,Gill,Macaulay,Miami,Florida,43,Married,Male,0,1.8,6576721.325,3293591.77,In Person,Monthly
2884,Herrera,Kaye,Wilmington,Delaware,43,Married,Male,0,2.25,5143880.122,783224.64,In Person,Yearly
2885,Hines,Myles,South Portland,Maine,43,Divorced,Male,5,4,2565794.66,776674.27,Email,Quaterly
2886,Hopkins,Ciara,Bloomington,Minnesota,43,Single,Male,5,3.5,5517281.801,2935041.12,In Person,Yearly
2887,Hopkins,Faith,Jacksonville,Florida,43,Unknown,Male,5,4.142857143,1703526,445293.02,Phone,Monthly
2888,Howard,Magee,San Francisco,California,43,Single,Male,5,3.857142857,5510456.741,2798547.84,No Contact,No Contact
2889,May,Christine,Wyoming,Wyoming,43,Divorced,Male,5,3.428571429,1360044.004,599297.25,No Contact,Yearly
2890,Reese,Genevieve,San Francisco,California,43,Unknown,Male,5,4,3761982.4,1558443.74,In Person,Quaterly
2891,Rich,Farrah,Fresno,California,43,Married,Male,5,3.166666667,4224585.869,1174111.49,Phone,Monthly
2892,Weeks,Aphrodite,Cleveland,Ohio,43,Married,Male,5,2.25,4773248.304,1867440.96,Phone,Yearly
2893,Branch,Cally,Jacksonville,Florida,43,Single,Unknown,5,2.833333333,2338131.51,268752.92,In Person,No Contact
2894,Horn,Fuller,Newark,Delaware,43,Single,Unknown,5,2.714285714,4136841.621,2681668.04,Phone,Daily
2895,Hutchinson,Alisa,Louisville,Kentucky,43,Single,Unknown,5,3,8949588.516,3893494.18,Email,Daily
2896,Mcdonald,Rooney,San Diego,California,43,Married,Unknown,5,3.142857143,4858619.832,1973684.06,Phone,Monthly
2897,Mckay,Lee,Jacksonville,Florida,43,Single,Unknown,5,3.25,5352563.601,810680.51,In Writing,Quaterly
2898,Aguirre,Phillip,Green Bay,Wisconsin,43,Married,Male,1,3.428571429,6222408.086,1493995.01,Phone,Quaterly
2899,Ayala,Dominique,Rockville,Maryland,43,Single,Male,1,3.125,1819913.753,460570.49,In Writing,Quaterly
2900,Day,Alvin,Bridgeport,Connecticut,43,Unknown,Female,1,3,10231958.35,3297201.07,No Contact,Monthly
2901,Durham,Harlan,Jacksonville,Florida,43,Married,Female,1,2.571428571,9724349.131,4897083.00,Email,Yearly
2902,Foster,Eve,Rockville,Maryland,43,Married,Female,1,3.333333333,4216729.334,2237519.12,In Writing,Yearly
2903,Fry,Bevis,Tampa,Florida,43,Single,Female,1,3.5,8802438.124,3521274.29,Phone,Quaterly
2904,Harvey,Cally,San Francisco,California,43,Married,Female,4,3,10059662.76,5227992.00,No Contact,Quaterly
2905,Macdonald,Tad,Savannah,Georgia,43,Unknown,Female,4,3.166666667,4667721.168,1542472.80,In Person,Quaterly
2906,Martinez,Lara,Fresno,California,43,Married,Female,4,2.333333333,9099204.523,5177750.69,Email,Monthly
2907,Parks,Rhiannon,Duluth,Minnesota,43,Married,Female,4,2.142857143,5703309.691,1580035.56,In Writing,Yearly
2908,Reilly,Elijah,Sterling Heights,Michigan,43,Unknown,Female,4,3.333333333,9869346.564,4596440.11,In Writing,Monthly
2909,Trujillo,Destiny,Erie,Pennsylvania,43,Married,Female,4,3,8531559.432,305374.29,In Writing,Quaterly
2910,Wagner,Drake,Auburn,Maine,43,Married,Female,4,2.833333333,9585570.456,4247708.26,No Contact,Quaterly
2911,Austin,Jemima,Stamford,Connecticut,43,Married,Male,4,2.857142857,3751428.595,233234.92,Email,No Contact
2912,Battle,Darius,Toledo,Ohio,43,Married,Male,4,2.285714286,5259477.907,1395710.98,In Person,Daily
2913,Booker,Jasper,Athens,Georgia,43,Divorced,Male,4,4.142857143,2273520.304,1151391.30,Phone,Quaterly
2914,Christian,Deirdre,Philadelphia,Pennsylvania,43,Married,Male,4,3.5,7723948.109,2085097.77,Email,Quaterly
2915,Christian,Ava,Miami,Florida,43,Single,Male,4,3.25,3644341.985,1509810.19,Email,Quaterly
2916,Cote,Tamara,Las Vegas,Nevada,43,Married,Male,4,2.857142857,4132010.045,2224948.07,Email,Monthly
2917,Dixon,Dorian,Los Angeles,California,43,Married,Male,4,3.125,5399508.048,2483584.86,In Person,No Contact
2918,Ellison,Ian,San Jose,California,43,Divorced,Male,4,4.428571429,1584346.368,515367.60,Phone,Yearly
2919,Fleming,Maite,Tampa,Florida,43,Single,Male,4,3.375,6413091.854,2598463.93,Phone,Monthly
2920,Gates,Portia,Cincinnati,Ohio,43,Single,Male,4,4,3294828.108,502167.92,In Writing,Monthly
2921,Glover,Leo,San Diego,California,43,Married,Male,4,2.6,6759703.738,1987389.04,Email,No Contact
2922,Griffith,Kato,Houston,Texas,43,Unknown,Male,4,3.142857143,6448148.872,2373125.57,Email,Daily
2923,Hawkins,Mia,Olympia,Washington,43,Married,Male,4,3.5,4040340.48,2891738.15,In Person,Yearly
2924,Hendrix,Chastity,Bloomington,Minnesota,43,Married,Male,4,2.428571429,5572828.272,2591923.28,No Contact,Quaterly
2925,Hogan,Brandon,Denver,Colorado,43,Married,Male,4,3.142857143,4343970.998,398190.57,No Contact,Daily
2926,Lancaster,Caesar,Tallahassee,Florida,43,Unknown,Male,4,3.428571429,4620465.432,2227273.66,Phone,No Contact
2927,Maxwell,Felicia,Evansville,Indiana,43,Married,Male,4,3.285714286,6835320.413,3019667.90,In Writing,Daily
2928,Mccoy,Natalie,South Bend,Indiana,43,Married,Male,4,3.142857143,5357220,574607.19,Email,Quaterly
2929,Oneal,Patience,Cambridge,Massachusetts,43,Divorced,Male,4,3.285714286,2190027.532,152235.78,In Writing,Monthly
2930,Padilla,Jescie,Frederick,Maryland,43,Single,Male,1,3.857142857,2516465.398,148609.30,In Writing,Monthly
2931,Peterson,Malcolm,Cleveland,Ohio,43,Married,Male,1,2.857142857,8359802.458,4046341.94,No Contact,Monthly
2932,Ramsey,Colorado,Duluth,Minnesota,43,Divorced,Male,1,3.857142857,1732002.844,697159.58,No Contact,No Contact
2933,Robles,Hedley,Houston,Texas,43,Divorced,Male,1,3.857142857,1313491.564,132211.90,Phone,Yearly
2934,Roman,Mannix,Madison,Wisconsin,43,Unknown,Male,1,3.857142857,5719917.896,2222084.48,In Person,Monthly
2935,Roth,Chase,Lexington,Kentucky,43,Single,Male,1,3.75,2072195.928,515440.89,In Person,Monthly
2936,Rowland,Isadora,Erie,Pennsylvania,43,Married,Male,1,2.428571429,4756541.539,3517227.65,Email,Daily
2937,Underwood,Gil,Virginia Beach,Virginia,43,Married,Male,0,3.833333333,5615004.067,661436.58,Email,No Contact
2938,Waller,Francesca,Fort Worth,Texas,43,Unknown,Male,0,3.857142857,5613915.032,3020408.86,Email,Daily
2939,Walsh,Ferdinand,Joliet,Illinois,43,Divorced,Male,0,3.625,2632416.776,1298542.08,Phone,Yearly
2940,Hampton,Ulysses,Norman,Oklahoma,43,Single,Unknown,0,4,5158019.196,1318242.42,Phone,Yearly
2941,Mcguire,Drew,Warren,Michigan,43,Single,Unknown,0,2.5,5677429.131,2684264.22,Email,No Contact
2942,Barnes,Yoshi,San Francisco,California,43,Married,Male,3,2.75,5396049.014,3286687.64,Phone,No Contact
2943,Carter,Irma,Gaithersburg,Maryland,43,Married,Male,3,2.5,5929652.467,2003167.80,No Contact,No Contact
2944,Copeland,John,Tallahassee,Florida,43,Married,Male,3,2.428571429,3883741.488,2547994.52,In Person,Yearly
2945,Cortez,Zephania,Boston,Massachusetts,43,Unknown,Male,3,3.75,7413178.432,3446008.54,In Writing,Daily
2946,Cummings,Rafael,San Antonio,Texas,43,Unknown,Male,3,3.625,4045896.624,2086485.63,Phone,Monthly
2947,Dodson,Sade,Grand Rapids,Michigan,43,Married,Female,3,2.857142857,9652452.322,2974285.67,Email,Daily
2948,Espinoza,Lucy,Spokane,Washington,43,Married,Female,1,2.833333333,14100301.83,5897122.39,No Contact,Yearly
2949,Golden,Ila,Orlando,Florida,43,Unknown,Female,1,4.166666667,3260058.252,764531.33,In Person,Yearly
2950,Hahn,Ferris,Jacksonville,Florida,43,Unknown,Female,1,3.833333333,5495969.292,182962.03,Phone,Monthly
2951,Hansen,Noelani,Fayetteville,Arkansas,43,Unknown,Female,1,3.666666667,8942589.084,1801096.18,No Contact,No Contact
2952,Hunter,Carly,Orlando,Florida,43,Married,Female,1,2.666666667,8919164.232,1559536.07,In Writing,Quaterly
2953,Kent,Tatiana,Gresham,Oregon,43,Married,Female,1,4,10302488.22,5573560.61,In Writing,Yearly
2954,Mcclure,Mallory,Lowell,Massachusetts,43,Married,Female,1,2.285714286,7967913.149,3569518.02,In Writing,Yearly
2955,Morse,Elliott,Harrisburg,Pennsylvania,43,Single,Female,1,3.666666667,7007566.144,3879438.71,Email,No Contact
2956,Morton,Carla,Miami,Florida,43,Married,Female,1,2.5,6543393.437,578501.51,Email,Quaterly
2957,Allen,Mason,Paradise,Nevada,43,Unknown,Male,1,3,5045059.184,2653258.43,In Person,No Contact
2958,Browning,Rana,Houston,Texas,43,Unknown,Male,1,3.857142857,5663561.64,2278691.36,Phone,Yearly
2959,Butler,Tanner,Cambridge,Massachusetts,43,Single,Male,1,3.5,5873714.352,2788890.19,In Writing,Monthly
2960,Carney,Nissim,Bangor,Maine,43,Married,Male,1,2.571428571,7315048.013,4215028.65,Phone,Quaterly
2961,Cervantes,Lev,Saint Paul,Minnesota,43,Single,Male,1,3.857142857,3604436.114,1904133.05,Email,Yearly
2962,Gentry,Avram,Columbia,Maryland,43,Divorced,Male,1,4,1235238.4,498778.19,No Contact,No Contact
2963,Keith,Aaron,Miami,Florida,43,Single,Male,3,4.333333333,3204951.552,1569846.33,No Contact,No Contact
2964,Mcdaniel,Colorado,Chesapeake,Virginia,43,Married,Male,3,3.25,7925734.819,2578295.39,In Person,Daily
2965,Mcfadden,Christine,Harrisburg,Pennsylvania,43,Divorced,Male,3,4,2913943.736,1147858.80,In Person,No Contact
2966,Mcfadden,Ezra,Hartford,Connecticut,43,Married,Male,3,2.125,6199838.832,1891549.44,Phone,Yearly
2967,Meadows,Clio,Jacksonville,Florida,43,Married,Male,3,3.25,7786698.374,3207854.71,Email,Monthly
2968,Moreno,Tara,Bangor,Maine,43,Divorced,Male,3,3.571428571,3039093.024,1341268.02,Email,Daily
2969,Myers,Silas,Austin,Texas,43,Single,Male,3,4,4910525.057,690489.04,Email,Yearly
2970,Oliver,Amal,Gary,Indiana,43,Married,Male,3,2.25,6250152.902,2226467.87,Phone,No Contact
2971,Patel,August,Allentown,Pennsylvania,43,Unknown,Male,3,3.5,5132396.72,1265940.54,Phone,Yearly
2972,Pope,Yetta,Rock Springs,Wyoming,43,Single,Male,3,3.285714286,3784059.259,1499822.44,Phone,Monthly
2973,Valencia,Yuli,Columbia,Maryland,43,Married,Male,3,2.5,6403804.387,3751576.44,In Writing,Yearly
2974,Vega,Abra,Nashville,Tennessee,43,Divorced,Male,3,4.285714286,2748721.448,1124359.63,Email,Daily
2975,Dillard,Mollie,Chesapeake,Virginia,43,Married,Unknown,3,3.142857143,7130260.104,4579229.95,No Contact,Quaterly
2976,Garrison,Stephen,Lexington,Kentucky,43,Single,Unknown,3,2,5877329.535,3259953.18,Email,Quaterly
2977,Hoffman,Gail,Fort Wayne,Indiana,43,Single,Unknown,3,2.625,3450175.641,685403.93,Phone,Daily
2978,Mathis,Maile,Bowling Green,Kentucky,43,Married,Unknown,3,2.333333333,8726962.464,1846408.61,In Writing,Daily
2979,Cruz,Mona,Portland,Maine,43,Married,Male,2,2.5,6654712.522,1900593.02,No Contact,No Contact
2980,Foreman,Karyn,Tampa,Florida,43,Married,Female,2,3.333333333,7654599.058,1891311.21,Email,Quaterly
2981,Gibson,Vance,Madison,Wisconsin,43,Unknown,Female,2,3,8616330.624,3190070.40,Email,No Contact
2982,Harrell,Karleigh,Baltimore,Maryland,43,Married,Female,2,3,9516716.669,4574299.28,In Writing,No Contact
2983,Hebert,Medge,Cambridge,Massachusetts,43,Married,Female,2,3,10585862.65,6327701.74,In Writing,Quaterly
2984,Houston,Aladdin,San Jose,California,43,Married,Female,2,3.333333333,9770837.314,5117455.41,Email,Quaterly
2985,Lowe,Sacha,Green Bay,Wisconsin,43,Unknown,Female,2,4,11481071.84,5220798.00,Phone,No Contact
2986,Parsons,Callum,Aurora,Illinois,43,Unknown,Female,2,3.5,10791579.35,5095523.66,In Person,Daily
2987,Petty,Madeline,Richmond,Virginia,43,Unknown,Female,2,2.857142857,7309095.816,4013457.36,Phone,Yearly
2988,Rich,Calista,Miami,Florida,43,Married,Female,2,3.428571429,5973451.704,1958380.30,No Contact,No Contact
2989,Ryan,Ulysses,Louisville,Kentucky,43,Married,Female,2,2.714285714,10861614.88,6000702.68,Email,Yearly
2990,Whitley,Sylvia,Orlando,Florida,43,Married,Female,2,3,4656748.378,1465806.36,Phone,No Contact
2991,Yang,Beverly,Los Angeles,California,43,Unknown,Female,2,2.666666667,8340623.148,1243139.04,In Person,Monthly
2992,Bird,Bert,Rockville,Maryland,43,Single,Male,2,3.142857143,4872573.05,2226681.71,No Contact,Yearly
2993,Callahan,Zoe,Gresham,Oregon,43,Married,Male,2,3,7618501.229,2873839.37,In Person,Yearly
2994,Drake,Kirk,Richmond,Virginia,43,Married,Male,2,3.125,7977311.549,3240246.03,In Writing,Daily
2995,Freeman,Kelly,Sterling Heights,Michigan,43,Married,Male,2,2.875,2318493.408,601283.02,In Writing,Quaterly
2996,Mcmillan,Olivia,Houston,Texas,43,Divorced,Male,2,3.875,1972821.84,509691.42,Email,Monthly
2997,Mooney,Tiger,St. Petersburg,Florida,43,Divorced,Male,2,3.285714286,2973824.788,1446043.28,Phone,Quaterly
2998,Nixon,Francis,Tampa,Florida,43,Married,Male,2,3.166666667,2957545.008,1430581.36,Phone,Quaterly
2999,Pearson,Hedda,Wilmington,Delaware,43,Divorced,Male,2,4,2988326.264,790721.18,In Writing,Quaterly
3000,Pickett,Guinevere,Rockville,Maryland,43,Single,Male,2,4.142857143,5753739.341,2920733.80,Email,Daily
3001,Vinson,Geraldine,Idaho Falls,Idaho,43,Divorced,Male,2,3.714285714,2337392.068,756618.02,Email,Daily
3002,Waters,Kenyon,Orlando,Florida,43,Single,Male,2,3.333333333,3839305.14,937061.14,No Contact,Quaterly
3003,Russell,Kareem,Broken Arrow,Oklahoma,43,Single,Unknown,2,3.571428571,2881926.927,330165.00,In Writing,Daily
3004,Brewer,Kimberley,Miami,Florida,43,Married,Male,1,3.142857143,7887085.43,3743913.68,Phone,No Contact
3005,Carney,Paloma,Tampa,Florida,43,Single,Male,1,3.714285714,4350597.53,1015814.76,Email,Monthly
3006,Glass,Mufutau,Miami,Florida,43,Single,Female,1,3.571428571,6733213.938,2329486.95,Phone,Monthly
3007,Hill,Jacob,Racine,Wisconsin,43,Unknown,Female,1,3.142857143,10196016.86,3129328.22,In Writing,Monthly
3008,Leon,Dane,Aurora,Illinois,43,Married,Female,0,3,6749142.84,3238411.33,Email,Monthly
3009,Lester,Lana,Philadelphia,Pennsylvania,43,Married,Female,0,2.75,8212851.504,1645746.85,Email,Yearly
3010,Mcfarland,Sylvia,St. Petersburg,Florida,43,Married,Female,0,3,10134711.1,5342916.90,No Contact,No Contact
3011,Mcknight,Francis,Allentown,Pennsylvania,43,Married,Female,0,2.666666667,11562972.38,5842731.00,Email,Quaterly
3012,Molina,Kane,Springfield,Illinois,43,Single,Female,0,3.375,8309254.18,3285247.68,No Contact,Quaterly
3013,Pope,Yael,Fort Collins,Colorado,43,Unknown,Female,0,4.25,6588730.368,2067623.18,Phone,Daily
3014,Rose,Driscoll,Fort Collins,Colorado,43,Married,Female,0,2.857142857,6597739.526,1219260.56,No Contact,Daily
3015,Woods,Merrill,Joliet,Illinois,43,Single,Female,0,3.857142857,7255448.64,3550315.19,No Contact,Daily
3016,Cantu,Beatrice,Miami,Florida,43,Unknown,Male,0,4.285714286,2710298.36,503955.58,No Contact,Monthly
3017,Davidson,Rigel,St. Petersburg,Florida,43,Single,Male,0,4.285714286,2897439.415,1504449.62,In Person,Monthly
3018,Dean,Elijah,Grand Rapids,Michigan,43,Married,Male,0,2.857142857,7332634.637,2485455.24,In Person,No Contact
3019,Dean,Yardley,Bear,Delaware,43,Divorced,Male,0,3.857142857,1481594.224,657091.60,In Writing,Daily
3020,Dodson,Evelyn,Miami,Florida,43,Unknown,Male,0,3.714285714,7198582.424,3438794.30,In Writing,Daily
3021,Galloway,Tarik,New Orleans,Louisiana,43,Divorced,Male,0,2.833333333,1796238.136,25485.50,Email,Daily
3022,Gilbert,Axel,Memphis,Tennessee,43,Single,Male,0,3.285714286,4248750.211,76499.60,In Writing,Yearly
3023,Hoover,Lysandra,Eugene,Oregon,43,Single,Male,0,3.75,4578619.874,936906.22,In Person,Monthly
3024,Huff,Emma,Gary,Indiana,43,Married,Male,0,2.75,4702755.446,2204084.47,In Writing,Daily
3025,Nguyen,Omar,Cleveland,Ohio,43,Married,Male,1,3.2,8094429.763,3197779.20,Phone,No Contact
3026,Pittman,Charlotte,New Orleans,Louisiana,43,Divorced,Male,1,3.428571429,2724332.248,564817.97,In Person,Monthly
3027,Porter,Stacey,Evansville,Indiana,43,Divorced,Male,1,3.375,3137611.884,1270831.94,In Writing,Yearly
3028,Reeves,Philip,Birmingham,Alabama,43,Single,Male,1,3.333333333,4068115.207,821317.94,No Contact,Yearly
3029,Rice,Penelope,Sacramento,California,43,Single,Male,1,3.666666667,4816580.155,974026.94,Email,Yearly
3030,Rollins,Adam,Rockville,Maryland,43,Married,Male,1,3,2979840.125,1187847.94,Email,No Contact
3031,Shepherd,Cherokee,Salem,Oregon,43,Unknown,Male,1,4.428571429,5454610.568,1759021.44,No Contact,Quaterly
3032,Zimmerman,Burton,Akron,Ohio,43,Unknown,Male,1,3.666666667,2956850.952,808905.50,In Writing,No Contact
3033,Barnett,Bruno,Worcester,Massachusetts,43,Single,Unknown,1,3.6,2448642.933,207303.62,Email,Daily
3034,Glass,Cooper,San Diego,California,43,Single,Unknown,1,4,3575331.837,15011.96,Email,Quaterly
3035,Lawson,Justina,Detroit,Michigan,43,Single,Unknown,1,2.333333333,6198450.588,2612282.11,No Contact,Daily
3036,Mercado,Akeem,Saint Paul,Minnesota,43,Single,Unknown,1,3.666666667,2818628.901,1150466.33,In Person,Quaterly
3037,Vega,Wang,Anchorage,Alaska,43,Married,Unknown,1,2.166666667,7332130.872,3962137.87,Email,Monthly
3038,Espinoza,Chastity,Miami,Florida,43,Married,Female,0,2.285714286,14239471.44,6082457.36,In Writing,Quaterly
3039,Foreman,Morgan,Worcester,Massachusetts,43,Married,Female,0,3.5,9484210.93,4893217.40,Phone,No Contact
3040,Fox,Cecilia,Covington,Kentucky,43,Married,Female,0,3.142857143,8763485.544,2113884.12,In Writing,Monthly
3041,Haynes,Hillary,Frederick,Maryland,43,Unknown,Female,0,2,5363459.904,1426501.82,No Contact,Monthly
3042,Kirk,Brynn,Jacksonville,Florida,43,Single,Female,0,3.5,6406314.473,788549.26,No Contact,No Contact
3043,Mcclain,Melissa,Portland,Oregon,43,Unknown,Female,0,2.714285714,7846946.976,1664704.80,In Person,Yearly
3044,Neal,Ramona,Atlanta,Georgia,43,Married,Female,0,2.857142857,9026488.469,5512928.26,In Person,Quaterly
